Geolocation,Major Occupation,Year,Period,Sex,Employed Persons
CARAGA,Professionals,2019,November,Male,..
CARAGA,Professionals,2019,November,Female,..
CARAGA,Professionals,2019,December,Both Sexes,..
CARAGA,Professionals,2019,December,Male,..
CARAGA,Professionals,2019,December,Female,..
CARAGA,Professionals,2020,January,Both Sexes,49.039
CARAGA,Professionals,2020,January,Male,15.977
CARAGA,Professionals,2020,January,Female,33.063
CARAGA,Professionals,2020,April,Both Sexes,47.611
CARAGA,Professionals,2020,April,Male,14.135
CARAGA,Professionals,2020,April,Female,33.476
CARAGA,Professionals,2020,July,Both Sexes,49.588
CARAGA,Professionals,2020,July,Male,13.338
CARAGA,Professionals,2020,July,Female,36.250
CARAGA,Professionals,2020,October,Both Sexes,59.605
CARAGA,Professionals,2020,October,Male,18.317
CARAGA,Professionals,2020,October,Female,41.288
CARAGA,Professionals,2020,Annual,Both Sexes,29.861
CARAGA,Professionals,2020,Annual,Male,34.846
CARAGA,Professionals,2020,Annual,Female,43.719
CARAGA,Professionals,2020,February,Both Sexes,..
CARAGA,Professionals,2020,February,Male,..
CARAGA,Professionals,2020,February,Female,..
CARAGA,Professionals,2020,March,Both Sexes,..
CARAGA,Professionals,2020,March,Male,..
CARAGA,Professionals,2020,March,Female,..
CARAGA,Professionals,2020,May,Both Sexes,..
CARAGA,Professionals,2020,May,Male,..
CARAGA,Professionals,2020,May,Female,..
CARAGA,Professionals,2020,June,Both Sexes,..
CARAGA,Professionals,2020,June,Male,..
CARAGA,Professionals,2020,June,Female,..
CARAGA,Professionals,2020,August,Both Sexes,..
CARAGA,Professionals,2020,August,Male,..
CARAGA,Professionals,2020,August,Female,..
CARAGA,Professionals,2020,September,Both Sexes,..
CARAGA,Professionals,2020,September,Male,..
CARAGA,Professionals,2020,September,Female,..
CARAGA,Professionals,2020,November,Both Sexes,..
CARAGA,Professionals,2020,November,Male,..
CARAGA,Professionals,2020,November,Female,..
CARAGA,Professionals,2020,December,Both Sexes,..
CARAGA,Professionals,2020,December,Male,..
CARAGA,Professionals,2020,December,Female,..
CARAGA,Professionals,2021,January,Both Sexes,65.039
CARAGA,Professionals,2021,January,Male,20.770
CARAGA,Professionals,2021,January,Female,3.689
CARAGA,Professionals,2021,April,Both Sexes,57.715
CARAGA,Professionals,2021,April,Male,16.955
CARAGA,Professionals,2021,April,Female,40.760
CARAGA,Professionals,2021,July,Both Sexes,56.058
CARAGA,Professionals,2021,July,Male,17.854
CARAGA,Professionals,2021,July,Female,38.205
CARAGA,Professionals,2021,October,Both Sexes,49.619
CARAGA,Professionals,2021,October,Male,14.355
CARAGA,Professionals,2021,October,Female,35.264
CARAGA,Professionals,2021,Annual,Both Sexes,55.464
CARAGA,Professionals,2021,Annual,Male,17.526
CARAGA,Professionals,2021,Annual,Female,37.938
CARAGA,Professionals,2021,February,Both Sexes,63.619
CARAGA,Professionals,2021,February,Male,19.305
CARAGA,Professionals,2021,February,Female,44.315
CARAGA,Professionals,2021,March,Both Sexes,70.595
CARAGA,Professionals,2021,March,Male,26.379
CARAGA,Professionals,2021,March,Female,44.216
CARAGA,Professionals,2021,May,Both Sexes,66.037
CARAGA,Professionals,2021,May,Male,18.124
CARAGA,Professionals,2021,May,Female,47.914
CARAGA,Professionals,2021,June,Both Sexes,41.724
CARAGA,Professionals,2021,June,Male,10.634
CARAGA,Professionals,2021,June,Female,31.089
CARAGA,Professionals,2021,August,Both Sexes,38.558
CARAGA,Professionals,2021,August,Male,18.729
CARAGA,Professionals,2021,August,Female,19.829
CARAGA,Professionals,2021,September,Both Sexes,67.608
CARAGA,Professionals,2021,September,Male,24.607
CARAGA,Professionals,2021,September,Female,43.000
CARAGA,Professionals,2021,November,Both Sexes,45.796
CARAGA,Professionals,2021,November,Male,10.457
CARAGA,Professionals,2021,November,Female,35.339
CARAGA,Professionals,2021,December,Both Sexes,43.194
CARAGA,Professionals,2021,December,Male,12.138
CARAGA,Professionals,2021,December,Female,31.057
CARAGA,Technicians and Associate Professionals,2018,January,Both Sexes,33.922
CARAGA,Technicians and Associate Professionals,2018,January,Male,17.311
CARAGA,Technicians and Associate Professionals,2018,January,Female,16.612
CARAGA,Technicians and Associate Professionals,2018,April,Both Sexes,46.768
CARAGA,Technicians and Associate Professionals,2018,April,Male,26.309
CARAGA,Technicians and Associate Professionals,2018,April,Female,20.460
CARAGA,Technicians and Associate Professionals,2018,July,Both Sexes,39.969
CARAGA,Technicians and Associate Professionals,2018,July,Male,18.417
CARAGA,Technicians and Associate Professionals,2018,July,Female,21.552
CARAGA,Technicians and Associate Professionals,2018,October,Both Sexes,38.431
CARAGA,Technicians and Associate Professionals,2018,October,Male,20.597
CARAGA,Technicians and Associate Professionals,2018,October,Female,17.834
CARAGA,Technicians and Associate Professionals,2018,Annual,Both Sexes,39.773
CARAGA,Technicians and Associate Professionals,2018,Annual,Male,20.659
CARAGA,Technicians and Associate Professionals,2018,Annual,Female,19.115
CARAGA,Technicians and Associate Professionals,2018,February,Both Sexes,..
CARAGA,Technicians and Associate Professionals,2018,February,Male,..
CARAGA,Technicians and Associate Professionals,2018,February,Female,..
CARAGA,Technicians and Associate Professionals,2018,March,Both Sexes,..
CARAGA,Technicians and Associate Professionals,2018,March,Male,..
CARAGA,Technicians and Associate Professionals,2018,March,Female,..
CARAGA,Technicians and Associate Professionals,2018,May,Both Sexes,..
CARAGA,Technicians and Associate Professionals,2018,May,Male,..
CARAGA,Technicians and Associate Professionals,2018,May,Female,..
CARAGA,Technicians and Associate Professionals,2018,June,Both Sexes,..
CARAGA,Technicians and Associate Professionals,2018,June,Male,..
CARAGA,Technicians and Associate Professionals,2018,June,Female,..
CARAGA,Technicians and Associate Professionals,2018,August,Both Sexes,..
CARAGA,Technicians and Associate Professionals,2018,August,Male,..
CARAGA,Technicians and Associate Professionals,2018,August,Female,..
CARAGA,Technicians and Associate Professionals,2018,September,Both Sexes,..
CARAGA,Technicians and Associate Professionals,2018,September,Male,..
CARAGA,Technicians and Associate Professionals,2018,September,Female,..
CARAGA,Technicians and Associate Professionals,2018,November,Both Sexes,..
CARAGA,Technicians and Associate Professionals,2018,November,Male,..
CARAGA,Technicians and Associate Professionals,2018,November,Female,..
CARAGA,Technicians and Associate Professionals,2018,December,Both Sexes,..
CARAGA,Technicians and Associate Professionals,2018,December,Male,..
CARAGA,Technicians and Associate Professionals,2018,December,Female,..
CARAGA,Technicians and Associate Professionals,2019,January,Both Sexes,36.301
CARAGA,Technicians and Associate Professionals,2019,January,Male,14.326
CARAGA,Technicians and Associate Professionals,2019,January,Female,21.975
CARAGA,Technicians and Associate Professionals,2019,April,Both Sexes,42.767
CARAGA,Technicians and Associate Professionals,2019,April,Male,19.647
CARAGA,Technicians and Associate Professionals,2019,April,Female,23.120
CARAGA,Technicians and Associate Professionals,2019,July,Both Sexes,37.015
CARAGA,Technicians and Associate Professionals,2019,July,Male,17.773
CARAGA,Technicians and Associate Professionals,2019,July,Female,19.242
CARAGA,Technicians and Associate Professionals,2019,October,Both Sexes,33.920
CARAGA,Technicians and Associate Professionals,2019,October,Male,14.062
CARAGA,Technicians and Associate Professionals,2019,October,Female,19.858
CARAGA,Technicians and Associate Professionals,2019,Annual,Both Sexes,37.501
CARAGA,Technicians and Associate Professionals,2019,Annual,Male,16.452
CARAGA,Technicians and Associate Professionals,2019,Annual,Female,21.049
CARAGA,Technicians and Associate Professionals,2019,February,Both Sexes,..
CARAGA,Technicians and Associate Professionals,2019,February,Male,..
CARAGA,Technicians and Associate Professionals,2019,February,Female,..
CARAGA,Technicians and Associate Professionals,2019,March,Both Sexes,..
CARAGA,Technicians and Associate Professionals,2019,March,Male,..
CARAGA,Technicians and Associate Professionals,2019,March,Female,..
CARAGA,Technicians and Associate Professionals,2019,May,Both Sexes,..
CARAGA,Technicians and Associate Professionals,2019,May,Male,..
CARAGA,Technicians and Associate Professionals,2019,May,Female,..
CARAGA,Technicians and Associate Professionals,2019,June,Both Sexes,..
CARAGA,Technicians and Associate Professionals,2019,June,Male,..
CARAGA,Technicians and Associate Professionals,2019,June,Female,..
CARAGA,Technicians and Associate Professionals,2019,August,Both Sexes,..
CARAGA,Technicians and Associate Professionals,2019,August,Male,..
CARAGA,Technicians and Associate Professionals,2019,August,Female,..
CARAGA,Technicians and Associate Professionals,2019,September,Both Sexes,..
CARAGA,Technicians and Associate Professionals,2019,September,Male,..
CARAGA,Technicians and Associate Professionals,2019,September,Female,..
CARAGA,Technicians and Associate Professionals,2019,November,Both Sexes,..
CARAGA,Technicians and Associate Professionals,2019,November,Male,..
CARAGA,Technicians and Associate Professionals,2019,November,Female,..
CARAGA,Technicians and Associate Professionals,2019,December,Both Sexes,..
CARAGA,Technicians and Associate Professionals,2019,December,Male,..
CARAGA,Technicians and Associate Professionals,2019,December,Female,..
CARAGA,Technicians and Associate Professionals,2020,January,Both Sexes,37.545
CARAGA,Technicians and Associate Professionals,2020,January,Male,19.098
CARAGA,Technicians and Associate Professionals,2020,January,Female,18.447
CARAGA,Technicians and Associate Professionals,2020,April,Both Sexes,31.344
CARAGA,Technicians and Associate Professionals,2020,April,Male,12.707
CARAGA,Technicians and Associate Professionals,2020,April,Female,18.637
CARAGA,Technicians and Associate Professionals,2020,July,Both Sexes,48.028
CARAGA,Technicians and Associate Professionals,2020,July,Male,24.584
CARAGA,Technicians and Associate Professionals,2020,July,Female,23.444
CARAGA,Technicians and Associate Professionals,2020,October,Both Sexes,38.848
CARAGA,Technicians and Associate Professionals,2020,October,Male,20.101
CARAGA,Technicians and Associate Professionals,2020,October,Female,18.747
CARAGA,Technicians and Associate Professionals,2020,Annual,Both Sexes,24.576
CARAGA,Technicians and Associate Professionals,2020,Annual,Male,22.621
CARAGA,Technicians and Associate Professionals,2020,Annual,Female,26.631
CARAGA,Technicians and Associate Professionals,2020,February,Both Sexes,..
CARAGA,Technicians and Associate Professionals,2020,February,Male,..
CARAGA,Technicians and Associate Professionals,2020,February,Female,..
CARAGA,Technicians and Associate Professionals,2020,March,Both Sexes,..
CARAGA,Technicians and Associate Professionals,2020,March,Male,..
CARAGA,Technicians and Associate Professionals,2020,March,Female,..
CARAGA,Technicians and Associate Professionals,2020,May,Both Sexes,..
CARAGA,Technicians and Associate Professionals,2020,May,Male,..
CARAGA,Technicians and Associate Professionals,2020,May,Female,..
CARAGA,Technicians and Associate Professionals,2020,June,Both Sexes,..
CARAGA,Technicians and Associate Professionals,2020,June,Male,..
CARAGA,Technicians and Associate Professionals,2020,June,Female,..
CARAGA,Technicians and Associate Professionals,2020,August,Both Sexes,..
CARAGA,Technicians and Associate Professionals,2020,August,Male,..
CARAGA,Technicians and Associate Professionals,2020,August,Female,..
CARAGA,Technicians and Associate Professionals,2020,September,Both Sexes,..
CARAGA,Technicians and Associate Professionals,2020,September,Male,..
CARAGA,Technicians and Associate Professionals,2020,September,Female,..
CARAGA,Technicians and Associate Professionals,2020,November,Both Sexes,..
CARAGA,Technicians and Associate Professionals,2020,November,Male,..
CARAGA,Technicians and Associate Professionals,2020,November,Female,..
CARAGA,Technicians and Associate Professionals,2020,December,Both Sexes,..
CARAGA,Technicians and Associate Professionals,2020,December,Male,..
CARAGA,Technicians and Associate Professionals,2020,December,Female,..
CARAGA,Technicians and Associate Professionals,2021,January,Both Sexes,34.359
CARAGA,Technicians and Associate Professionals,2021,January,Male,14.423
CARAGA,Technicians and Associate Professionals,2021,January,Female,1.661
CARAGA,Technicians and Associate Professionals,2021,April,Both Sexes,39.367
CARAGA,Technicians and Associate Professionals,2021,April,Male,18.990
CARAGA,Technicians and Associate Professionals,2021,April,Female,20.377
CARAGA,Technicians and Associate Professionals,2021,July,Both Sexes,46.872
CARAGA,Technicians and Associate Professionals,2021,July,Male,21.163
CARAGA,Technicians and Associate Professionals,2021,July,Female,25.709
CARAGA,Technicians and Associate Professionals,2021,October,Both Sexes,36.599
CARAGA,Technicians and Associate Professionals,2021,October,Male,14.861
CARAGA,Technicians and Associate Professionals,2021,October,Female,21.738
CARAGA,Technicians and Associate Professionals,2021,Annual,Both Sexes,37.883
CARAGA,Technicians and Associate Professionals,2021,Annual,Male,17.825
CARAGA,Technicians and Associate Professionals,2021,Annual,Female,20.058
CARAGA,Technicians and Associate Professionals,2021,February,Both Sexes,37.141
CARAGA,Technicians and Associate Professionals,2021,February,Male,16.990
CARAGA,Technicians and Associate Professionals,2021,February,Female,20.151
CARAGA,Technicians and Associate Professionals,2021,March,Both Sexes,44.711
CARAGA,Technicians and Associate Professionals,2021,March,Male,16.433
CARAGA,Technicians and Associate Professionals,2021,March,Female,28.278
CARAGA,Technicians and Associate Professionals,2021,May,Both Sexes,39.137
CARAGA,Technicians and Associate Professionals,2021,May,Male,15.515
CARAGA,Technicians and Associate Professionals,2021,May,Female,23.622
CARAGA,Technicians and Associate Professionals,2021,June,Both Sexes,35.861
CARAGA,Technicians and Associate Professionals,2021,June,Male,24.171
CARAGA,Technicians and Associate Professionals,2021,June,Female,11.689
CARAGA,Technicians and Associate Professionals,2021,August,Both Sexes,34.603
CARAGA,Technicians and Associate Professionals,2021,August,Male,13.016
CARAGA,Technicians and Associate Professionals,2021,August,Female,21.586
CARAGA,Technicians and Associate Professionals,2021,September,Both Sexes,41.153
CARAGA,Technicians and Associate Professionals,2021,September,Male,20.143
CARAGA,Technicians and Associate Professionals,2021,September,Female,21.011
CARAGA,Technicians and Associate Professionals,2021,November,Both Sexes,39.104
CARAGA,Technicians and Associate Professionals,2021,November,Male,27.211
CARAGA,Technicians and Associate Professionals,2021,November,Female,11.893
CARAGA,Technicians and Associate Professionals,2021,December,Both Sexes,25.695
CARAGA,Technicians and Associate Professionals,2021,December,Male,10.988
CARAGA,Technicians and Associate Professionals,2021,December,Female,14.707
CARAGA,Clerical Support Workers,2018,January,Both Sexes,35.295
CARAGA,Clerical Support Workers,2018,January,Male,14.264
CARAGA,Clerical Support Workers,2018,January,Female,21.031
CARAGA,Clerical Support Workers,2018,April,Both Sexes,49.317
CARAGA,Clerical Support Workers,2018,April,Male,13.432
CARAGA,Clerical Support Workers,2018,April,Female,35.885
CARAGA,Clerical Support Workers,2018,July,Both Sexes,40.281
CARAGA,Clerical Support Workers,2018,July,Male,15.626
CARAGA,Clerical Support Workers,2018,July,Female,24.655
CARAGA,Clerical Support Workers,2018,October,Both Sexes,43.081
CARAGA,Clerical Support Workers,2018,October,Male,16.959
CARAGA,Clerical Support Workers,2018,October,Female,26.122
CARAGA,Clerical Support Workers,2018,Annual,Both Sexes,41.994
CARAGA,Clerical Support Workers,2018,Annual,Male,15.070
CARAGA,Clerical Support Workers,2018,Annual,Female,26.923
CARAGA,Clerical Support Workers,2018,February,Both Sexes,..
CARAGA,Clerical Support Workers,2018,February,Male,..
CARAGA,Clerical Support Workers,2018,February,Female,..
CARAGA,Clerical Support Workers,2018,March,Both Sexes,..
CARAGA,Clerical Support Workers,2018,March,Male,..
CARAGA,Clerical Support Workers,2018,March,Female,..
CARAGA,Clerical Support Workers,2018,May,Both Sexes,..
CARAGA,Clerical Support Workers,2018,May,Male,..
CARAGA,Clerical Support Workers,2018,May,Female,..
CARAGA,Clerical Support Workers,2018,June,Both Sexes,..
CARAGA,Clerical Support Workers,2018,June,Male,..
CARAGA,Clerical Support Workers,2018,June,Female,..
CARAGA,Clerical Support Workers,2018,August,Both Sexes,..
CARAGA,Clerical Support Workers,2018,August,Male,..
CARAGA,Clerical Support Workers,2018,August,Female,..
CARAGA,Clerical Support Workers,2018,September,Both Sexes,..
CARAGA,Clerical Support Workers,2018,September,Male,..
CARAGA,Clerical Support Workers,2018,September,Female,..
CARAGA,Clerical Support Workers,2018,November,Both Sexes,..
CARAGA,Clerical Support Workers,2018,November,Male,..
CARAGA,Clerical Support Workers,2018,November,Female,..
CARAGA,Clerical Support Workers,2018,December,Both Sexes,..
CARAGA,Clerical Support Workers,2018,December,Male,..
CARAGA,Clerical Support Workers,2018,December,Female,..
CARAGA,Clerical Support Workers,2019,January,Both Sexes,42.294
CARAGA,Clerical Support Workers,2019,January,Male,19.334
CARAGA,Clerical Support Workers,2019,January,Female,22.960
CARAGA,Clerical Support Workers,2019,April,Both Sexes,39.898
CARAGA,Clerical Support Workers,2019,April,Male,14.452
CARAGA,Clerical Support Workers,2019,April,Female,25.446
CARAGA,Clerical Support Workers,2019,July,Both Sexes,38.960
CARAGA,Clerical Support Workers,2019,July,Male,13.011
CARAGA,Clerical Support Workers,2019,July,Female,25.949
CARAGA,Clerical Support Workers,2019,October,Both Sexes,36.376
CARAGA,Clerical Support Workers,2019,October,Male,13.182
CARAGA,Clerical Support Workers,2019,October,Female,23.194
CARAGA,Clerical Support Workers,2019,Annual,Both Sexes,39.382
CARAGA,Clerical Support Workers,2019,Annual,Male,14.995
CARAGA,Clerical Support Workers,2019,Annual,Female,24.387
CARAGA,Clerical Support Workers,2019,February,Both Sexes,..
